chr	res	node	FDR	emp.pval
chr2	50kb	50kb_11_55_54150000_55050000	0.01	0.00000999990000099999
chr2	50kb	50kb_16_120_55100000_55850000	0.01	0.00000999990000099999
chr2	50kb	50kb_10_45_63750000_64200000	0.01	0.00000999990000099999
chr2	50kb	50kb_16_120_69700000_70450000	0.01	0.00000999990000099999
chr2	50kb	50kb_9_36_85150000_85550000	0.01	0.00000999990000099999
chr2	50kb	50kb_11_55_30350000_30850000	0.01	0.00000999990000099999
chr2	50kb	50kb_10_45_25950000_26400000	0.01	0.000119998800012
chr2	50kb	50kb_15_105_27000000_27700000	0.01	0.001149988500115
chr2	50kb	50kb_4_6_27750000_27900000	0.01	0.000179998200018
chr2	50kb	50kb_15_105_47250000_48000000	0.01	0.0000599994000059999
chr2	50kb	50kb_15_105_43050000_43750000	0.01	0.00000999990000099999
chr2	50kb	50kb_6_15_132950000_133200000	0.01	0.00000999990000099999
chr2	50kb	50kb_11_55_127700000_128200000	0.01	0.001329986700133
chr2	10kb	10kb_36_630_196200000_196590000	0.01	0.00000999990000099999
chr2	10kb	10kb_22_231_196340000_196590000	0.01	0.00000999990000099999
chr2	10kb	10kb_15_105_197340000_197500000	0.01	0.000419995800042
chr2	10kb	10kb_19_171_188990000_189230000	0.01	0.000029999700003
chr2	10kb	10kb_8_28_189150000_189230000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_189860000_189890000	0.01	0.00000999990000099999
chr2	10kb	10kb_6_15_171740000_171790000	0.01	0.0000499995000049999
chr2	10kb	10kb_11_55_162850000_162950000	0.01	0.000269997300027
chr2	10kb	10kb_21_210_12570000_12850000	0.01	0.00000999990000099999
chr2	10kb	10kb_14_91_12720000_12850000	0.01	0.00000999990000099999
chr2	10kb	10kb_24_276_1560000_1790000	0.01	0.000219997800022
chr2	10kb	10kb_22_231_9710000_9920000	0.01	0.00000999990000099999
chr2	10kb	10kb_24_276_5830000_6360000	0.01	0.000699993000069999
chr2	10kb	10kb_12_66_5830000_5950000	0.01	0.000019999800002
chr2	10kb	10kb_20_190_207840000_208030000	0.01	0.000209997900021
chr2	10kb	10kb_12_66_216200000_216780000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_227630000_227690000	0.01	0.00000999990000099999
chr2	10kb	10kb_11_55_224740000_224840000	0.01	0.00000999990000099999
chr2	10kb	10kb_52_1326_60310000_60890000	0.01	0.000019999800002
chr2	10kb	10kb_41_820_60310000_60780000	0.01	0.00000999990000099999
chr2	10kb	10kb_26_325_60530000_60780000	0.01	0.00000999990000099999
chr2	10kb	10kb_16_120_58590000_58780000	0.01	0.000309996900031
chr2	10kb	10kb_19_171_54450000_54860000	0.01	0.00000999990000099999
chr2	10kb	10kb_13_78_54740000_54860000	0.01	0.00000999990000099999
chr2	10kb	10kb_27_351_63840000_64100000	0.01	0.00000999990000099999
chr2	10kb	10kb_31_465_70070000_70370000	0.01	0.00000999990000099999
chr2	10kb	10kb_11_55_30790000_30890000	0.01	0.00000999990000099999
chr2	10kb	10kb_23_253_26160000_26380000	0.01	0.00000999990000099999
chr2	10kb	10kb_12_66_241650000_241760000	0.01	0.00000999990000099999
chr2	10kb	10kb_18_153_42320000_42490000	0.01	0.00000999990000099999
chr2	10kb	10kb_13_78_132950000_133100000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_132950000_133010000	0.01	0.00000999990000099999
chr2	10kb	10kb_2_1_133000000_133010000	0.01	0.00000999990000099999
chr2	10kb	10kb_9_36_133020000_133100000	0.01	0.00000999990000099999
chr2	10kb	10kb_30_435_127380000_127690000	0.01	0.000269997300027
chr2	10kb	10kb_16_120_127380000_127530000	0.01	0.000029999700003
chr2	5kb	5kb_9_36_191230000_191300000	0.01	0.000019999800002
chr2	5kb	5kb_42_859_196340000_196590000	0.01	0.00000999990000099999
chr2	5kb	5kb_40_780_196340000_196590000	0.01	0.00000999990000099999
chr2	5kb	5kb_30_435_196340000_196530000	0.01	0.00000999990000099999
chr2	5kb	5kb_19_171_196400000_196530000	0.01	0.00000999990000099999
chr2	5kb	5kb_12_66_196440000_196530000	0.01	0.00000999990000099999
chr2	5kb	5kb_8_28_196440000_196485000	0.01	0.000169998300017
chr2	5kb	5kb_5_10_196450000_196475000	0.01	0.0000599994000059999
chr2	5kb	5kb_4_6_196510000_196530000	0.01	0.0000699993000069999
chr2	5kb	5kb_13_78_197405000_197505000	0.01	0.000139998600014
chr2	5kb	5kb_9_36_189150000_189190000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_189150000_189165000	0.01	0.00000999990000099999
chr2	5kb	5kb_9_36_188855000_188895000	0.01	0.000259997400026
chr2	5kb	5kb_4_6_188880000_188895000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_188890000_188895000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_178100000_178105000	0.01	0.0000899991000089999
chr2	5kb	5kb_5_10_178110000_178130000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_178120000_178130000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_178120000_178125000	0.01	0.00000999990000099999
chr2	5kb	5kb_26_325_171985000_172145000	0.01	0.000109998900011
chr2	5kb	5kb_13_78_171985000_172060000	0.01	0.000039999600004
chr2	5kb	5kb_5_10_171985000_172015000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_171780000_171795000	0.01	0.0000699993000069999
chr2	5kb	5kb_2_1_171780000_171785000	0.01	0.0000599994000059999
chr2	5kb	5kb_15_105_143800000_143875000	0.01	0.001849981500185
chr2	5kb	5kb_7_21_143845000_143875000	0.01	0.000189998100019
chr2	5kb	5kb_4_6_143845000_143860000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_143845000_143850000	0.01	0.00000999990000099999
chr2	5kb	5kb_21_210_161190000_161345000	0.01	0.000259997400026
chr2	5kb	5kb_12_66_162900000_162955000	0.01	0.000279997200028
chr2	5kb	5kb_7_21_162900000_162930000	0.01	0.000559994400055999
chr2	5kb	5kb_4_6_162915000_162930000	0.01	0.000409995900041
chr2	5kb	5kb_4_6_20230000_20245000	0.01	0.000019999800002
chr2	5kb	5kb_6_15_20250000_20415000	0.01	0.00000999990000099999
chr2	5kb	5kb_27_351_12720000_12855000	0.01	0.00000999990000099999
chr2	5kb	5kb_15_105_12775000_12855000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_12835000_12855000	0.01	0.00000999990000099999
chr2	5kb	5kb_13_78_17785000_17845000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_17820000_17845000	0.01	0.00000999990000099999
chr2	5kb	5kb_8_28_16080000_16115000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_16080000_16095000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_16080000_16085000	0.01	0.00000999990000099999
chr2	5kb	5kb_11_55_3445000_3495000	0.01	0.003329966700333
chr2	5kb	5kb_5_10_3475000_3495000	0.01	0.000219997800022
chr2	5kb	5kb_3_3_3475000_3485000	0.01	0.000109998900011
chr2	5kb	5kb_2_1_3480000_3485000	0.01	0.0000799992000079999
chr2	5kb	5kb_5_10_1605000_1625000	0.01	0.0000599994000059999
chr2	5kb	5kb_4_6_10250000_10265000	0.01	0.000109998900011
chr2	5kb	5kb_2_1_10260000_10265000	0.01	0.0000799992000079999
chr2	5kb	5kb_31_465_9770000_9925000	0.01	0.00000999990000099999
chr2	5kb	5kb_20_190_9770000_9870000	0.01	0.00000999990000099999
chr2	5kb	5kb_10_45_9770000_9820000	0.01	0.00000999990000099999
chr2	5kb	5kb_10_45_24700000_24745000	0.01	0.000039999600004
chr2	5kb	5kb_6_15_24700000_24725000	0.01	0.000019999800002
chr2	5kb	5kb_4_6_24710000_24725000	0.01	0.00000999990000099999
chr2	5kb	5kb_22_231_5830000_5950000	0.01	0.000019999800002
chr2	5kb	5kb_11_55_5830000_5880000	0.01	0.000019999800002
chr2	5kb	5kb_7_21_5830000_5860000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_5830000_5835000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_232300000_232325000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_232315000_232325000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_232320000_232325000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_235390000_235395000	0.01	0.0000799992000079999
chr2	5kb	5kb_14_91_232470000_232535000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_232470000_232535000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_232470000_232480000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_232525000_232535000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_232525000_232530000	0.01	0.0000599994000059999
chr2	5kb	5kb_3_3_232540000_232550000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_232545000_232550000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_233280000_233305000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_233280000_233295000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_233280000_233285000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_242185000_242205000	0.01	0.0000699993000069999
chr2	5kb	5kb_3_3_242185000_242195000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_242190000_242195000	0.01	0.0000499995000049999
chr2	5kb	5kb_18_153_219345000_219435000	0.01	0.000209997900021
chr2	5kb	5kb_7_21_219405000_219435000	0.01	0.000129998700013
chr2	5kb	5kb_4_6_219420000_219435000	0.01	0.0000799992000079999
chr2	5kb	5kb_2_1_219430000_219435000	0.01	0.0000599994000059999
chr2	5kb	5kb_8_28_204360000_204395000	0.01	0.0000499995000049999
chr2	5kb	5kb_4_6_204380000_204395000	0.01	0.0000899991000089999
chr2	5kb	5kb_3_3_203135000_203160000	0.01	0.000029999700003
chr2	5kb	5kb_11_55_203190000_203240000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_203220000_203240000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_203235000_203240000	0.01	0.000019999800002
chr2	5kb	5kb_26_325_202770000_202900000	0.01	0.00000999990000099999
chr2	5kb	5kb_15_105_202830000_202900000	0.01	0.00000999990000099999
chr2	5kb	5kb_9_36_202860000_202900000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_202885000_202900000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_202895000_202900000	0.01	0.00000999990000099999
chr2	5kb	5kb_11_55_201925000_201980000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_201955000_201980000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_208365000_208395000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_208390000_208395000	0.01	0.00000999990000099999
chr2	5kb	5kb_19_171_207840000_208035000	0.01	0.000159998400016
chr2	5kb	5kb_8_28_207840000_208035000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_207840000_208020000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_208005000_208020000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_208015000_208020000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_208025000_208035000	0.01	0.0000799992000079999
chr2	5kb	5kb_10_45_216260000_216305000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_216260000_216280000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216260000_216265000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216270000_216280000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216275000_216280000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_216285000_216305000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216285000_216295000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216285000_216290000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216215000_216220000	0.01	0.0000799992000079999
chr2	5kb	5kb_7_21_216225000_216255000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216250000_216255000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_216225000_216245000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216225000_216230000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216235000_216245000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216240000_216245000	0.01	0.00000999990000099999
chr2	5kb	5kb_27_351_230660000_230795000	0.01	0.000999990000099999
chr2	5kb	5kb_13_78_230730000_230795000	0.01	0.0000999990000099999
chr2	5kb	5kb_5_10_231720000_231740000	0.01	0.0000499995000049999
chr2	5kb	5kb_3_3_231730000_231740000	0.01	0.0000499995000049999
chr2	5kb	5kb_2_1_231735000_231740000	0.01	0.0000499995000049999
chr2	5kb	5kb_10_45_230030000_230080000	0.01	0.000169998300017
chr2	5kb	5kb_66_2133_224850000_225215000	0.01	0.00000999990000099999
chr2	5kb	5kb_64_2009_224850000_225215000	0.01	0.00000999990000099999
chr2	5kb	5kb_59_1709_224850000_225210000	0.01	0.00000999990000099999
chr2	5kb	5kb_58_1652_224850000_225210000	0.01	0.00000999990000099999
chr2	5kb	5kb_57_1596_224850000_225210000	0.01	0.00000999990000099999
chr2	5kb	5kb_27_351_224850000_225210000	0.01	0.00000999990000099999
chr2	5kb	5kb_17_136_224850000_225130000	0.01	0.00000999990000099999
chr2	5kb	5kb_11_55_224850000_224900000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_224850000_224875000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_224850000_224855000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_224860000_224875000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_224860000_224865000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_227630000_227660000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_227650000_227660000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_224825000_224845000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_224835000_224845000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_224835000_224840000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_60770000_60775000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_60695000_60720000	0.01	0.00000999990000099999
chr2	5kb	5kb_9_36_58590000_58670000	0.01	0.0000599994000059999
chr2	5kb	5kb_4_6_58650000_58670000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_58650000_58655000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_54830000_54840000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_54780000_54795000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_54780000_54785000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_54190000_54195000	0.01	0.000179998200018
chr2	5kb	5kb_5_10_55250000_55270000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_55190000_55210000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_55205000_55210000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_55840000_55860000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_55840000_55845000	0.01	0.00000999990000099999
chr2	5kb	5kb_53_1375_63840000_64105000	0.01	0.00000999990000099999
chr2	5kb	5kb_50_1225_63840000_64105000	0.01	0.00000999990000099999
chr2	5kb	5kb_18_153_63840000_64105000	0.01	0.00000999990000099999
chr2	5kb	5kb_32_496_63915000_64090000	0.01	0.000019999800002
chr2	5kb	5kb_17_136_63920000_64075000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_63920000_64075000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_64050000_64065000	0.01	0.000019999800002
chr2	5kb	5kb_15_105_64550000_64715000	0.01	0.000039999600004
chr2	5kb	5kb_15_105_68405000_68475000	0.01	0.00000999990000099999
chr2	5kb	5kb_8_28_68405000_68440000	0.01	0.000039999600004
chr2	5kb	5kb_3_3_68405000_68415000	0.01	0.0000499995000049999
chr2	5kb	5kb_7_21_68445000_68475000	0.01	0.000019999800002
chr2	5kb	5kb_4_6_68460000_68475000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_68470000_68475000	0.01	0.00000999990000099999
chr2	5kb	5kb_30_435_69790000_69935000	0.01	0.000349996500035
chr2	5kb	5kb_8_28_70305000_70375000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_70305000_70365000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_70350000_70365000	0.01	0.000029999700003
chr2	5kb	5kb_6_15_74940000_75085000	0.01	0.002459975400246
chr2	5kb	5kb_3_3_74940000_74980000	0.01	0.000239997600024
chr2	5kb	5kb_17_136_85060000_85145000	0.01	0.0000599994000059999
chr2	5kb	5kb_7_21_85110000_85145000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_85175000_85195000	0.01	0.0000499995000049999
chr2	5kb	5kb_3_3_85185000_85195000	0.01	0.000019999800002
chr2	5kb	5kb_20_190_28880000_28980000	0.01	0.001029989700103
chr2	5kb	5kb_10_45_28930000_28980000	0.01	0.00000999990000099999
chr2	5kb	5kb_6_15_28950000_28980000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_29000000_29020000	0.01	0.000149998500015
chr2	5kb	5kb_11_55_30845000_30895000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_30845000_30865000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_30855000_30865000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_30860000_30865000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_30455000_30485000	0.01	0.000019999800002
chr2	5kb	5kb_17_136_26160000_26385000	0.01	0.001089989100109
chr2	5kb	5kb_8_28_26205000_26385000	0.01	0.000119998800012
chr2	5kb	5kb_3_3_26205000_26215000	0.01	0.000029999700003
chr2	5kb	5kb_8_28_27440000_27475000	0.01	0.0000699993000069999
chr2	5kb	5kb_5_10_27440000_27460000	0.01	0.000019999800002
chr2	5kb	5kb_9_36_27880000_27920000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_27880000_27900000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_27880000_27885000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_241500000_241505000	0.01	0.0000899991000089999
chr2	5kb	5kb_8_28_241685000_241720000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_241705000_241720000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_241715000_241720000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_47385000_47395000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_46890000_46940000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_46930000_46940000	0.01	0.000019999800002
chr2	5kb	5kb_3_3_43440000_43450000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_38300000_38330000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_38320000_38330000	0.01	0.0000599994000059999
chr2	5kb	5kb_12_66_42320000_42375000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_42345000_42375000	0.01	0.000019999800002
chr2	5kb	5kb_4_6_42345000_42360000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_42355000_42360000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_42320000_42340000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_129060000_129070000	0.01	0.000379996200038
chr2	5kb	5kb_12_66_128090000_128165000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_128145000_128165000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_128585000_128595000	0.01	0.0000699993000069999
chr2	5kb	5kb_3_3_119065000_119075000	0.01	0.000159998400016
chr2	5kb	5kb_7_21_127380000_127415000	0.01	0.000039999600004
chr2	5kb	5kb_3_3_127405000_127415000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_127410000_127415000	0.01	0.000019999800002
chr2	5kb	5kb_4_6_99965000_99980000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_99975000_99980000	0.01	0.00000999990000099999
chr2	5kb	5kb_21_210_88860000_88970000	0.01	0.000599994000059999
chr2	5kb	5kb_13_78_88895000_88955000	0.01	0.000699993000069999
chr2	5kb	5kb_6_15_88895000_88920000	0.01	0.00049999500005
chr2	5kb	5kb_4_6_88895000_88910000	0.01	0.0000899991000089999
chr2	5kb	5kb_3_3_88900000_88910000	0.01	0.000549994500054999
chr2	5kb	5kb_2_1_88905000_88910000	0.01	0.000179998200018
chr2	5kb	5kb_2_1_180325000_180330000	0.01	0.0039999600004
chr2	5kb	5kb_2_1_189870000_189875000	0.01	0.00000999990000099999
chr2	5kb	5kb_13_78_187520000_187580000	0.01	0.003069969300307
chr2	5kb	5kb_5_10_170475000_170495000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_157190000_157195000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_9675000_9695000	0.01	0.000229997700023
chr2	5kb	5kb_4_6_238570000_238720000	0.01	0.00019999800002
chr2	5kb	5kb_10_45_220490000_220545000	0.01	0.003149968500315
chr2	5kb	5kb_9_36_63795000_63835000	0.01	0.000939990600093999
chr2	5kb	5kb_5_10_82220000_82240000	0.01	0.000799992000079999
chr2	5kb	5kb_3_3_133005000_133015000	0.01	0.00000999990000099999
chr2	5kb	5kb_8_28_133020000_133055000	0.01	0.00000999990000099999
chr2	5kb	5kb_9_36_105755000_105795000	0.01	0.000289997100029
chr3	500kb	500kb_49_1176_10000000_197000000	0.01	0.002179978200218
chr3	500kb	500kb_51_1275_119500000_194500000	0.01	0.00000999990000099999
chr3	500kb	500kb_23_253_119500000_150000000	0.01	0.0000699993000069999
chr3	500kb	500kb_28_378_153500000_194500000	0.01	0.000569994300056999
chr3	100kb	100kb_43_903_46500000_52400000	0.01	0.00000999990000099999
chr3	100kb	100kb_20_190_119500000_121900000	0.01	0.000269997300027
chr3	50kb	50kb_13_78_170000000_170600000	0.01	0.00000999990000099999
chr3	50kb	50kb_20_190_181000000_181950000	0.01	0.000179998200018
chr3	50kb	50kb_10_45_149500000_149950000	0.01	0.00000999990000099999
chr3	50kb	50kb_8_28_156500000_156850000	0.01	0.00000999990000099999
chr3	50kb	50kb_5_10_105000000_105200000	0.01	0.000319996800032
chr3	50kb	50kb_10_45_32500000_32950000	0.01	0.00000999990000099999
chr3	50kb	50kb_9_36_49050000_49450000	0.01	0.000019999800002
chr3	50kb	50kb_15_105_47450000_48150000	0.01	0.00000999990000099999
chr3	50kb	50kb_4_6_29000000_29350000	0.01	0.000139998600014
chr3	50kb	50kb_15_105_4500000_5200000	0.01	0.00000999990000099999
chr3	50kb	50kb_22_231_17200000_23950000	0.01	0.0000599994000059999
chr3	50kb	50kb_20_190_23000000_23950000	0.01	0.000039999600004
chr3	50kb	50kb_3_3_138500000_138600000	0.01	0.00000999990000099999
chr3	50kb	50kb_11_55_119950000_120450000	0.01	0.000019999800002
chr3	50kb	50kb_10_45_150000000_150450000	0.01	0.00000999990000099999
chr3	50kb	50kb_21_210_187450000_188450000	0.01	0.000029999700003
chr3	50kb	50kb_24_276_70550000_71700000	0.01	0.00000999990000099999
chr3	50kb	50kb_27_351_71750000_73050000	0.01	0.000029999700003
chr3	50kb	50kb_8_28_109000000_109450000	0.01	0.000039999600004
chr3	50kb	50kb_15_105_112000000_112700000	0.01	0.0000499995000049999
chr3	50kb	50kb_6_15_98500000_98750000	0.01	0.00000999990000099999
chr3	10kb	10kb_21_210_170000000_170200000	0.01	0.00000999990000099999
chr3	10kb	10kb_58_1653_181420000_181990000	0.01	0.00000999990000099999
chr3	10kb	10kb_24_276_181420000_181650000	0.01	0.00000999990000099999
chr3	10kb	10kb_18_153_176910000_177080000	0.01	0.00000999990000099999
chr3	10kb	10kb_14_91_149640000_149990000	0.01	0.00000999990000099999
chr3	10kb	10kb_10_45_133200000_133290000	0.01	0.000189998100019
chr3	10kb	10kb_17_136_105080000_105240000	0.01	0.000119998800012
chr3	10kb	10kb_11_55_105080000_105180000	0.01	0.00000999990000099999
chr3	10kb	10kb_5_10_105080000_105120000	0.01	0.00000999990000099999
chr3	10kb	10kb_34_561_47860000_48190000	0.01	0.00000999990000099999
chr3	10kb	10kb_14_91_5100000_5240000	0.01	0.00000999990000099999
chr3	10kb	10kb_8_28_4960000_5030000	0.01	0.00000999990000099999
chr3	10kb	10kb_3_3_5010000_5030000	0.01	0.00000999990000099999
chr3	10kb	10kb_5_10_37000000_37040000	0.01	0.000219997800022
