chr	res	node	FDR	emp.pval
chr1	5kb	5kb_3_3_37940000_37950000	0.01	0.000449995500045
chr1	5kb	5kb_4_6_33400000_33415000	0.01	0.0000599994000059999
chr1	5kb	5kb_2_1_33400000_33405000	0.01	0.00000999990000099999
chr1	5kb	5kb_4_6_35650000_35665000	0.01	0.0000799992000079999
chr1	5kb	5kb_2_1_35650000_35655000	0.01	0.000029999700003
chr1	5kb	5kb_2_1_36690000_36695000	0.01	0.000039999600004
chr1	5kb	5kb_2_1_15750000_15755000	0.01	0.00000999990000099999
chr1	5kb	5kb_3_3_16500000_16510000	0.01	0.000769992300076999
chr1	5kb	5kb_2_1_16500000_16505000	0.01	0.000269997300027
chr1	5kb	5kb_2_1_19665000_19670000	0.01	0.0000499995000049999
chr1	5kb	5kb_6_15_161720000_161745000	0.01	0.000029999700003
chr1	5kb	5kb_4_6_156720000_156735000	0.01	0.001089989100109
chr1	5kb	5kb_3_3_159880000_159890000	0.01	0.000879991200087999
chr1	5kb	5kb_3_3_186635000_186645000	0.01	0.00000999990000099999
chr1	5kb	5kb_3_3_179840000_179850000	0.01	0.00000999990000099999
chr1	5kb	5kb_2_1_172880000_172885000	0.01	0.000209997900021
chr1	5kb	5kb_3_3_207485000_207495000	0.01	0.00000999990000099999
chr1	5kb	5kb_2_1_153540000_153545000	0.01	0.000959990400095999
chr1	5kb	5kb_2_1_150940000_150945000	0.01	0.0000899991000089999
chr1	5kb	5kb_2_1_150200000_150205000	0.01	0.00000999990000099999
chr1	5kb	5kb_2_1_222160000_222165000	0.01	0.00019999800002
chr1	5kb	5kb_6_15_220190000_220215000	0.01	0.002009979900201
chr1	5kb	5kb_4_6_224680000_224695000	0.01	0.00000999990000099999
chr1	5kb	5kb_8_28_224700000_224735000	0.01	0.001259987400126
chr1	5kb	5kb_2_1_232760000_232765000	0.01	0.00000999990000099999
chr1	5kb	5kb_4_6_218500000_218515000	0.01	0.00000999990000099999
chr1	5kb	5kb_7_21_218615000_218645000	0.01	0.000739992600073999
chr1	5kb	5kb_2_1_167510000_167515000	0.01	0.000709992900070999
chr1	5kb	5kb_2_1_198120000_198125000	0.01	0.00329996700033
chr1	5kb	5kb_5_10_212650000_212780000	0.01	0.00000999990000099999
chr1	5kb	5kb_6_15_65610000_65635000	0.01	0.001309986900131
chr1	5kb	5kb_5_10_68275000_68295000	0.01	0.000019999800002
chr1	5kb	5kb_7_21_48460000_48525000	0.01	0.001609983900161
chr1	5kb	5kb_7_21_56965000_56995000	0.01	0.001249987500125
chr1	5kb	5kb_4_6_60140000_60155000	0.01	0.002469975300247
chr1	5kb	5kb_3_3_94360000_94370000	0.01	0.001819981800182
chr1	5kb	5kb_4_6_100840000_100855000	0.01	0.003109968900311
chr1	5kb	5kb_2_1_57040000_57045000	0.01	0.000769992300076999
chr1	5kb	5kb_6_15_95090000_95115000	0.01	0.000449995500045
chr1	5kb	5kb_3_3_87785000_87795000	0.01	0.00000999990000099999
chr1	5kb	5kb_4_6_20800000_20815000	0.01	0.00000999990000099999
chr1	5kb	5kb_4_6_26200000_26215000	0.01	0.000269997300027
chr1	5kb	5kb_4_6_25160000_25175000	0.01	0.00000999990000099999
chr1	5kb	5kb_5_10_27825000_27845000	0.01	0.000229997700023
chr1	5kb	5kb_4_6_31900000_31915000	0.01	0.00000999990000099999
chr1	5kb	5kb_5_10_8135000_8155000	0.01	0.000159998400016
chr1	5kb	5kb_3_3_41955000_41965000	0.01	0.000689993100068999
chr1	5kb	5kb_4_6_44380000_44395000	0.01	0.000219997800022
chr1	5kb	5kb_8_28_39660000_39695000	0.01	0.000129998700013
chr1	5kb	5kb_6_15_39720000_39745000	0.01	0.002369976300237
chr1	5kb	5kb_2_1_113210000_113215000	0.01	0.000159998400016
chr1	5kb	5kb_3_3_6340000_6350000	0.01	0.001229987700123
chr1	5kb	5kb_2_1_16080000_16085000	0.01	0.000599994000059999
chr2	1Mb	1Mb_28_378_191000000_231000000	0.01	0.00000999990000099999
chr2	1Mb	1Mb_77_2926_0_76000000	0.01	0.00000999990000099999
chr2	500kb	500kb_4_6_172000000_173500000	0.01	0.000599994000059999
chr2	500kb	500kb_11_55_191000000_217500000	0.01	0.00000999990000099999
chr2	500kb	500kb_37_666_9500000_47500000	0.01	0.00000999990000099999
chr2	500kb	500kb_20_190_9500000_33000000	0.01	0.00000999990000099999
chr2	500kb	500kb_17_136_37000000_47500000	0.01	0.00000999990000099999
chr2	500kb	500kb_17_136_61000000_69000000	0.01	0.000179998200018
chr2	500kb	500kb_14_91_40000000_55500000	0.01	0.00000999990000099999
chr2	500kb	500kb_16_120_9000000_24500000	0.01	0.000029999700003
chr2	100kb	100kb_13_78_192000000_197000000	0.01	0.000019999800002
chr2	100kb	100kb_14_91_232000000_233300000	0.01	0.000209997900021
chr2	100kb	100kb_18_153_223500000_225300000	0.01	0.00000999990000099999
chr2	100kb	100kb_35_595_191000000_203400000	0.01	0.00000999990000099999
chr2	100kb	100kb_25_300_201000000_203400000	0.01	0.0000599994000059999
chr2	100kb	100kb_10_45_191000000_191900000	0.01	0.000019999800002
chr2	100kb	100kb_20_190_216000000_217900000	0.01	0.00000999990000099999
chr2	100kb	100kb_10_45_217000000_217900000	0.01	0.000569994300056999
chr2	100kb	100kb_10_45_216000000_216900000	0.01	0.00000999990000099999
chr2	100kb	100kb_13_78_132600000_133900000	0.01	0.00000999990000099999
chr2	100kb	100kb_29_406_27300000_30100000	0.01	0.00000999990000099999
chr2	100kb	100kb_26_325_42600000_45100000	0.01	0.000029999700003
chr2	100kb	100kb_20_190_54000000_55900000	0.01	0.00000999990000099999
chr2	100kb	100kb_38_703_9000000_20700000	0.01	0.00000999990000099999
chr2	100kb	100kb_33_528_17500000_20700000	0.01	0.00000999990000099999
chr2	100kb	100kb_5_10_9000000_9400000	0.01	0.0000699993000069999
chr2	50kb	50kb_3_3_151350000_151450000	0.01	0.000019999800002
chr2	50kb	50kb_18_153_142900000_143750000	0.01	0.0000899991000089999
chr2	50kb	50kb_8_28_143400000_143750000	0.01	0.00000999990000099999
chr2	50kb	50kb_3_3_187350000_187450000	0.01	0.000019999800002
chr2	50kb	50kb_6_15_178000000_178250000	0.01	0.000289997100029
chr2	50kb	50kb_12_66_234850000_235400000	0.01	0.0000699993000069999
chr2	50kb	50kb_7_21_232000000_232300000	0.01	0.00000999990000099999
chr2	50kb	50kb_3_3_173850000_173950000	0.01	0.00000999990000099999
chr2	50kb	50kb_7_21_173000000_173300000	0.01	0.000219997800022
chr2	50kb	50kb_5_10_219050000_219250000	0.01	0.000319996800032
chr2	50kb	50kb_6_15_238400000_238650000	0.01	0.0000999990000099999
chr2	50kb	50kb_7_21_224850000_225150000	0.01	0.000039999600004
chr2	50kb	50kb_5_10_201850000_202050000	0.01	0.0000799992000079999
chr2	50kb	50kb_3_3_191700000_191800000	0.01	0.000809991900080999
chr2	50kb	50kb_4_6_217350000_217500000	0.01	0.00000999990000099999
chr2	50kb	50kb_3_3_216200000_216750000	0.01	0.00000999990000099999
chr2	50kb	50kb_7_21_204300000_204600000	0.01	0.00000999990000099999
chr2	50kb	50kb_7_21_208000000_208300000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_133000000_133200000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_109000000_109200000	0.01	0.001539984600154
chr2	50kb	50kb_2_1_109150000_109200000	0.01	0.000189998100019
chr2	50kb	50kb_3_3_85100000_85200000	0.01	0.00000999990000099999
chr2	50kb	50kb_4_6_9650000_9850000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_26150000_26350000	0.01	0.00000999990000099999
chr2	50kb	50kb_6_15_27600000_27850000	0.01	0.000159998400016
chr2	50kb	50kb_4_6_43000000_43750000	0.01	0.00000999990000099999
chr2	50kb	50kb_3_3_43450000_43750000	0.01	0.00000999990000099999
chr2	50kb	50kb_8_28_43050000_43400000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_38550000_38750000	0.01	0.000279997200028
chr2	50kb	50kb_5_10_37650000_37850000	0.01	0.00000999990000099999
chr2	50kb	50kb_8_28_70100000_70450000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_55200000_55400000	0.01	0.00000999990000099999
chr2	50kb	50kb_4_6_54700000_54850000	0.01	0.00000999990000099999
chr2	50kb	50kb_7_21_56000000_56300000	0.01	0.00000999990000099999
chr2	50kb	50kb_4_6_56000000_56150000	0.01	0.00000999990000099999
chr2	50kb	50kb_5_10_36750000_36950000	0.01	0.000479995200048
chr2	50kb	50kb_4_6_17650000_17800000	0.01	0.000029999700003
chr2	50kb	50kb_9_36_20100000_20500000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_151270000_151330000	0.01	0.000019999800002
chr2	10kb	10kb_3_3_151310000_151330000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_143610000_143690000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_143610000_143650000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_165690000_165760000	0.01	0.000419995800042
chr2	10kb	10kb_6_15_157150000_157440000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_157180000_157440000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_158100000_158140000	0.01	0.00000999990000099999
chr2	10kb	10kb_2_1_158100000_158110000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_161060000_161100000	0.01	0.00000999990000099999
chr2	10kb	10kb_10_45_192710000_192810000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_182650000_182760000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_182650000_182760000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_187380000_187450000	0.01	0.00029999700003
chr2	10kb	10kb_5_10_187410000_187450000	0.01	0.000139998600014
chr2	10kb	10kb_10_45_178100000_178190000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_178100000_178120000	0.01	0.00000999990000099999
chr2	10kb	10kb_9_36_235180000_235270000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_232090000_232320000	0.01	0.00000999990000099999
chr2	10kb	10kb_6_15_173890000_173940000	0.01	0.0000699993000069999
chr2	10kb	10kb_3_3_173090000_173110000	0.01	0.000149998500015
chr2	10kb	10kb_7_21_219430000_219490000	0.01	0.00129998700013
chr2	10kb	10kb_2_1_219140000_219150000	0.01	0.000029999700003
chr2	10kb	10kb_7_21_218210000_218270000	0.01	0.000359996400036
chr2	10kb	10kb_5_10_239300000_239340000	0.01	0.000179998200018
chr2	10kb	10kb_8_28_238570000_238640000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_238570000_238600000	0.01	0.00000999990000099999
chr2	10kb	10kb_12_66_224850000_225190000	0.01	0.00000999990000099999
chr2	10kb	10kb_10_45_224850000_225150000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_224850000_225150000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_224850000_225150000	0.01	0.00000999990000099999
chr2	10kb	10kb_9_36_201940000_202030000	0.01	0.0000599994000059999
chr2	10kb	10kb_7_21_201700000_201760000	0.01	0.00911990880091199
chr2	10kb	10kb_3_3_201700000_201720000	0.01	0.0000599994000059999
chr2	10kb	10kb_7_21_217350000_217540000	0.01	0.0000799992000079999
chr2	10kb	10kb_4_6_217380000_217540000	0.01	0.000289997100029
chr2	10kb	10kb_11_55_216200000_216790000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_216200000_216230000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_216240000_216790000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_216270000_216290000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_216240000_216790000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_216240000_216260000	0.01	0.00000999990000099999
chr2	10kb	10kb_4_6_204520000_204550000	0.01	0.0000499995000049999
chr2	10kb	10kb_16_120_204360000_204510000	0.01	0.000019999800002
chr2	10kb	10kb_6_15_204360000_204410000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_204390000_204410000	0.01	0.000029999700003
chr2	10kb	10kb_9_36_208020000_208100000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_208020000_208040000	0.01	0.000119998800012
chr2	10kb	10kb_3_3_133000000_133020000	0.01	0.00000999990000099999
chr2	10kb	10kb_2_1_133010000_133020000	0.01	0.00000999990000099999
chr2	10kb	10kb_15_105_106000000_106140000	0.01	0.00714992850071499
chr2	10kb	10kb_8_28_106000000_106140000	0.01	0.002709972900271
chr2	10kb	10kb_14_91_114510000_114640000	0.01	0.0000799992000079999
chr2	10kb	10kb_10_45_85150000_85240000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_85150000_85190000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_9650000_9690000	0.01	0.000019999800002
chr2	10kb	10kb_21_210_30700000_30940000	0.01	0.00000999990000099999
chr2	10kb	10kb_20_190_30700000_30900000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_30830000_30900000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_26200000_26270000	0.01	0.000019999800002
chr2	10kb	10kb_5_10_27850000_27890000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_28790000_28990000	0.01	0.0000899991000089999
chr2	10kb	10kb_15_105_43190000_43330000	0.01	0.00000999990000099999
chr2	10kb	10kb_8_28_43260000_43330000	0.01	0.00000999990000099999
chr2	10kb	10kb_10_45_38390000_38490000	0.01	0.000139998600014
chr2	10kb	10kb_6_15_37840000_37890000	0.01	0.00000999990000099999
chr2	10kb	10kb_11_55_37510000_37610000	0.01	0.000419995800042
chr2	10kb	10kb_6_15_70140000_70360000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_70140000_70360000	0.01	0.000019999800002
chr2	10kb	10kb_3_3_70310000_70330000	0.01	0.00000999990000099999
chr2	10kb	10kb_9_36_74920000_75090000	0.01	0.000179998200018
chr2	10kb	10kb_4_6_64210000_64240000	0.01	0.000589994100058999
chr2	10kb	10kb_9_36_64450000_64530000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_64450000_64490000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_64450000_64470000	0.01	0.00000999990000099999
chr2	10kb	10kb_24_276_55200000_55440000	0.01	0.00000999990000099999
chr2	10kb	10kb_12_66_55260000_55380000	0.01	0.00000999990000099999
chr2	10kb	10kb_12_66_55200000_55440000	0.01	0.000169998300017
chr2	10kb	10kb_6_15_55200000_55250000	0.01	0.00000999990000099999
chr2	10kb	10kb_13_78_54750000_54870000	0.01	0.00000999990000099999
chr2	10kb	10kb_6_15_54750000_54800000	0.01	0.00000999990000099999
chr2	10kb	10kb_7_21_54810000_54870000	0.01	0.00000999990000099999
chr2	10kb	10kb_10_45_56000000_56090000	0.01	0.000019999800002
chr2	10kb	10kb_4_6_56060000_56090000	0.01	0.00000999990000099999
chr2	10kb	10kb_3_3_56120000_56140000	0.01	0.00000999990000099999
chr2	10kb	10kb_6_15_36690000_36740000	0.01	0.000229997700023
chr2	10kb	10kb_4_6_36750000_36890000	0.01	0.00000999990000099999
chr2	10kb	10kb_5_10_17800000_17840000	0.01	0.00000999990000099999
chr2	10kb	10kb_12_66_20190000_20340000	0.01	0.0000499995000049999
chr2	10kb	10kb_9_36_20210000_20290000	0.01	0.00000999990000099999
chr2	10kb	10kb_13_78_20300000_20430000	0.01	0.00000999990000099999
chr2	10kb	10kb_22_231_9280000_9490000	0.01	0.00000999990000099999
chr2	10kb	10kb_11_55_9350000_9450000	0.01	0.00000999990000099999
chr2	10kb	10kb_6_15_24290000_24340000	0.01	0.000629993700062999
chr2	5kb	5kb_3_3_151325000_151335000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_151325000_151330000	0.01	0.000159998400016
chr2	5kb	5kb_11_55_151350000_151465000	0.01	0.00000999990000099999
chr2	5kb	5kb_8_28_151350000_151465000	0.01	0.0000599994000059999
chr2	5kb	5kb_7_21_151350000_151380000	0.01	0.000039999600004
chr2	5kb	5kb_3_3_151370000_151380000	0.01	0.000269997300027
chr2	5kb	5kb_4_6_145440000_145455000	0.01	0.000219997800022
chr2	5kb	5kb_10_45_143570000_143625000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_143595000_143625000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_143620000_143625000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_140970000_140980000	0.01	0.000379996200038
chr2	5kb	5kb_2_1_140975000_140980000	0.01	0.000109998900011
chr2	5kb	5kb_2_1_157190000_157195000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_174000000_174020000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_174010000_174020000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_161075000_161080000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_197090000_197095000	0.01	0.000409995900041
chr2	5kb	5kb_3_3_192110000_192120000	0.01	0.000259997400026
chr2	5kb	5kb_4_6_192710000_192725000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_192710000_192715000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_186270000_186295000	0.01	0.000889991100088999
chr2	5kb	5kb_2_1_186290000_186295000	0.01	0.000159998400016
chr2	5kb	5kb_5_10_187435000_187455000	0.01	0.000249997500025
chr2	5kb	5kb_2_1_187450000_187455000	0.01	0.000109998900011
chr2	5kb	5kb_4_6_178110000_178125000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_178120000_178125000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_235180000_235200000	0.01	0.000109998900011
chr2	5kb	5kb_4_6_235930000_235945000	0.01	0.000369996300037
chr2	5kb	5kb_11_55_236525000_236575000	0.01	0.000759992400075999
chr2	5kb	5kb_6_15_236550000_236575000	0.01	0.0000599994000059999
chr2	5kb	5kb_2_1_173905000_173910000	0.01	0.000369996300037
chr2	5kb	5kb_3_3_173105000_173115000	0.01	0.000359996400036
chr2	5kb	5kb_2_1_173110000_173115000	0.01	0.000119998800012
chr2	5kb	5kb_3_3_219430000_219440000	0.01	0.000109998900011
chr2	5kb	5kb_2_1_227510000_227515000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_225745000_225750000	0.01	0.000489995100048999
chr2	5kb	5kb_9_36_201940000_202035000	0.01	0.000149998500015
chr2	5kb	5kb_6_15_201940000_201980000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_201965000_201980000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_202010000_202015000	0.01	0.0000499995000049999
chr2	5kb	5kb_2_1_201985000_201990000	0.01	0.0000899991000089999
chr2	5kb	5kb_3_3_201715000_201725000	0.01	0.0000499995000049999
chr2	5kb	5kb_2_1_201715000_201720000	0.01	0.000519994800051999
chr2	5kb	5kb_5_10_191700000_191720000	0.01	0.000109998900011
chr2	5kb	5kb_3_3_191700000_191710000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_217380000_217530000	0.01	0.0000499995000049999
chr2	5kb	5kb_3_3_217520000_217530000	0.01	0.0000499995000049999
chr2	5kb	5kb_2_1_217520000_217525000	0.01	0.000039999600004
chr2	5kb	5kb_4_6_216220000_216235000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216230000_216235000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216220000_216225000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216270000_216280000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216275000_216280000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216285000_216295000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216285000_216290000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_216240000_216260000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_216250000_216260000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216250000_216255000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_216240000_216245000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_204390000_204400000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_204390000_204395000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_109205000_109210000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_106020000_106025000	0.01	0.000309996900031
chr2	5kb	5kb_8_28_114610000_114645000	0.01	0.000029999700003
chr2	5kb	5kb_4_6_114630000_114645000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_114640000_114645000	0.01	0.000019999800002
chr2	5kb	5kb_5_10_85125000_85145000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_85130000_85145000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_85150000_85160000	0.01	0.000019999800002
chr2	5kb	5kb_2_1_85165000_85170000	0.01	0.000149998500015
chr2	5kb	5kb_5_10_10525000_10545000	0.01	0.000489995100048999
chr2	5kb	5kb_3_3_10535000_10545000	0.01	0.0000899991000089999
chr2	5kb	5kb_5_10_9675000_9695000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_9690000_9695000	0.01	0.000029999700003
chr2	5kb	5kb_3_3_9675000_9685000	0.01	0.00000999990000099999
chr2	5kb	5kb_4_6_30870000_30885000	0.01	0.000869991300086999
chr2	5kb	5kb_2_1_30880000_30885000	0.01	0.000139998600014
chr2	5kb	5kb_4_6_30850000_30865000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_30860000_30865000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_29305000_29335000	0.01	0.001619983800162
chr2	5kb	5kb_3_3_29325000_29335000	0.01	0.000039999600004
chr2	5kb	5kb_2_1_29330000_29335000	0.01	0.000019999800002
chr2	5kb	5kb_3_3_27440000_27455000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_27875000_27895000	0.01	0.00000999990000099999
chr2	5kb	5kb_3_3_27875000_27885000	0.01	0.00000999990000099999
chr2	5kb	5kb_2_1_27880000_27885000	0.01	0.00000999990000099999
chr2	5kb	5kb_7_21_28820000_28995000	0.01	0.000119998800012
chr2	5kb	5kb_4_6_28820000_28980000	0.01	0.000189998100019
chr2	5kb	5kb_2_1_28970000_28975000	0.01	0.00000999990000099999
chr2	5kb	5kb_5_10_29000000_29020000	0.01	0.00029999700003
chr2	5kb	5kb_3_3_29010000_29020000	0.01	0.00000999990000099999
chr2	5kb	5kb_9_36_43295000_43335000	0.01	0.000899991000089999
chr2	5kb	5kb_4_6_43295000_43310000	0.01	0.0000499995000049999
chr2	5kb	5kb_2_1_47390000_47395000	0.01	0.000029999700003
chr2	5kb	5kb_2_1_47190000_47195000	0.01	0.00000999990000099999
chr2	5kb	5kb_19_171_38390000_38495000	0.01	0.00029999700003
chr2	5kb	5kb_13_78_38390000_38465000	0.01	0.000549994500054999
chr2	5kb	5kb_8_28_38430000_38465000	0.01	0.000579994200057999
chr2	5kb	5kb_4_6_38450000_38465000	0.01	0.0000499995000049999
chr2	5kb	5kb_3_3_38550000_38730000	0.01	0.000779992200077999
chr2	5kb	5kb_2_1_38550000_38555000	0.01	0.000389996100039
chr2	5kb	5kb_3_3_37865000_37875000	0.01	0.00029999700003
chr2	5kb	5kb_2_1_37870000_37875000	0.01	0.000159998400016
chr2	5kb	5kb_7_21_37550000_37580000	0.01	0.000019999800002
chr2	5kb	5kb_5_10_73320000_73340000	0.01	0.000269997300027
chr2	5kb	5kb_2_1_73335000_73340000	0.01	0.000139998600014
chr2	5kb	5kb_4_6_70140000_70305000	0.01	0.000189998100019
chr2	5kb	5kb_2_1_70140000_70145000	0.01	0.000149998500015
chr2	5kb	5kb_8_28_75060000_75095000	0.01	0.0000999990000099999
chr2	5kb	5kb_4_6_75060000_75075000	0.01	0.0000599994000059999
chr2	5kb	5kb_5_10_62785000_62805000	0.01	0.001639983600164
chr2	5kb	5kb_2_1_62800000_62805000	0.01	0.000189998100019
chr2	5kb	5kb_3_3_64100000_64110000	0.01	0.0000799992000079999
chr2	5kb	5kb_2_1_64105000_64110000	0.01	0.000039999600004
chr2	5kb	5kb_6_15_64655000_64685000	0.01	0.0000499995000049999
chr2	5kb	5kb_3_3_64675000_64685000	0.01	0.000029999700003
chr2	5kb	5kb_6_15_68390000_68415000	0.01	0.001279987200128
chr2	5kb	5kb_3_3_68405000_68415000	0.01	0.0000799992000079999
chr2	5kb	5kb_3_3_65325000_65335000	0.01	0.0000699993000069999
chr2	5kb	5kb_3_3_48340000_48350000	0.01	0.000349996500035
chr2	5kb	5kb_2_1_48340000_48345000	0.01	0.000119998800012
chr2	5kb	5kb_4_6_55260000_55275000	0.01	0.00000999990000099999
