chromosome	name	p_value
chr1	10kb_15_105_12000000_12140000	9.999000099990002e-05
chr1	10kb_3_3_16420000_16480000	0.0273972602739726
chr1	10kb_1_0_16160000_16160000	9.999000099990002e-05
chr1	10kb_36_630_9750000_10100000	0.00999900009999
chr1	5kb_3_3_9735000_9745000	0.000999900009999
chr1	10kb_4_6_8950000_9010000	0.0125987401259874
chr1	10kb_86_3652_8000000_8940000	9.999000099990002e-05
chr1	50kb_3_3_500000_600000	0.0091990800919908
chr1	5kb_16_120_17730000_17805000	9.999000099990002e-05
chr1	5kb_2_1_20980000_20985000	0.0035996400359964
chr1	5kb_79_3061_21550000_21945000	9.999000099990002e-05
chr1	10kb_72_2555_21950000_22740000	0.0006999300069993
chr1	10kb_57_1596_112920000_113590000	9.999000099990002e-05
chr1	10kb_18_153_114520000_114690000	0.0048995100489951
chr1	10kb_26_325_115210000_115490000	0.0264973502649735
chr1	5kb_7_21_111650000_111680000	0.0094990500949905
chr1	10kb_34_561_110310000_110640000	0.0107989201079892
chr1	5kb_2_1_93910000_93915000	0.0160983901609839
chr1	5kb_3_3_93625000_93635000	0.0140985901409859
chr1	5kb_11_55_116915000_116965000	9.999000099990002e-05
chr1	10kb_9_36_157170000_157250000	0.0484951504849515
chr1	5kb_6_15_160370000_160395000	0.0004999500049995
chr1	5kb_17_136_160125000_160220000	9.999000099990002e-05
chr1	5kb_4_6_161730000_161745000	0.020997900209979
chr1	5kb_2_1_154935000_154940000	0.0262973702629737
chr1	5kb_3_3_154945000_154955000	0.0292970702929707
chr1	5kb_6_15_154580000_154625000	0.0008999100089991
chr1	5kb_8_28_154880000_154915000	0.0004999500049995
chr1	5kb_4_6_153960000_153975000	0.0337966203379662
chr1	5kb_3_3_153945000_153955000	9.999000099990002e-05
chr1	5kb_3_3_153930000_153940000	0.0460953904609539
chr1	5kb_11_55_153845000_153895000	0.0001999800019998
chr1	5kb_10_45_153795000_153840000	0.0211978802119788
chr1	5kb_9_36_153750000_153790000	9.999000099990002e-05
chr1	5kb_9_36_153545000_153595000	9.999000099990002e-05
chr1	5kb_5_10_153630000_153650000	0.0080991900809919
chr1	5kb_5_10_153695000_153715000	0.0368963103689631
chr1	5kb_19_171_151885000_151985000	9.999000099990002e-05
chr1	5kb_36_630_150960000_151145000	0.0028997100289971
chr1	5kb_11_55_150515000_150575000	0.0015998400159984
chr1	5kb_9_36_150905000_150945000	0.0001999800019998
chr1	5kb_13_78_150200000_150260000	9.999000099990002e-05
chr1	5kb_6_15_150315000_150345000	0.0005999400059994
chr1	5kb_8_28_147070000_147105000	0.0314968503149685
chr1	5kb_6_15_154370000_154395000	0.0086991300869913
chr1	5kb_2_1_17340000_17350000	0.0168983101689831
chr1	5kb_2_1_17010000_17015000	0.0036996300369963
chr1	5kb_2_1_17020000_17025000	0.0118988101189881
chr1	5kb_2_1_25160000_25165000	9.999000099990002e-05
chr1	5kb_2_1_25065000_25070000	0.0063993600639936
chr1	5kb_4_6_25035000_25050000	0.0131986801319868
chr1	5kb_2_1_24020000_24025000	9.999000099990002e-05
chr1	5kb_1_0_24475000_24475000	0.0397960203979602
chr1	10kb_7_21_94320000_94380000	9.999000099990002e-05
chr1	5kb_2_1_93420000_93425000	0.0028997100289971
chr1	10kb_19_171_93100000_93290000	0.0060993900609939
chr1	10kb_18_153_91420000_91590000	0.0034996500349965
chr1	5kb_46_1034_109750000_109995000	0.0011998800119988
chr1	10kb_24_276_95290000_95520000	0.0055994400559944
chr1	10kb_38_703_100580000_100990000	0.0305969403059694
chr1	10kb_36_630_100200000_100570000	0.000999900009999
chr1	5kb_13_78_108080000_108140000	9.999000099990002e-05
chr1	5kb_4_6_109230000_109245000	9.999000099990002e-05
chr1	10kb_17_136_107520000_107680000	0.0216978302169783
chr1	5kb_5_10_101185000_101205000	0.0480951904809519
chr1	10kb_13_78_101360000_101510000	0.0003999600039996
chr1	5kb_3_3_89150000_89160000	0.0047995200479952
chr1	5kb_8_28_85640000_85690000	0.004999500049995
chr1	5kb_4_6_85725000_85740000	0.0262973702629737
chr1	10kb_11_55_86050000_86150000	0.0067993200679932
chr1	5kb_55_1479_85750000_86045000	9.999000099990002e-05
chr1	5kb_6_15_87250000_87275000	0.0286971302869713
chr1	5kb_8_28_87160000_87195000	9.999000099990002e-05
chr1	10kb_15_105_81680000_81840000	0.0293970602939706
chr1	5kb_2_1_82400000_82405000	0.0006999300069993
chr1	5kb_17_136_67350000_67435000	0.002999700029997
chr1	5kb_11_55_68175000_68225000	0.0248975102489751
chr1	5kb_8_28_68135000_68170000	9.999000099990002e-05
chr1	5kb_9_36_70650000_70690000	9.999000099990002e-05
chr1	5kb_9_36_70840000_70885000	0.033996600339966
chr1	5kb_2_1_78410000_78415000	0.0348965103489651
chr1	5kb_1_0_78350000_78350000	0.014998500149985
chr1	5kb_1_0_78445000_78445000	0.0003999600039996
chr1	5kb_2_1_78435000_78440000	0.0001999800019998
chr1	5kb_2_1_78400000_78405000	0.0073992600739926
chr1	5kb_3_3_78420000_78430000	0.0010998900109989
chr1	5kb_4_6_78460000_78475000	0.0247975202479752
chr1	10kb_9_36_72660000_72740000	9.999000099990002e-05
chr1	10kb_107_5664_59160000_60340000	0.0336966303369663
chr1	10kb_2_1_59420000_59470000	0.013998600139986
chr1	10kb_113_6327_56050000_57240000	0.0130986901309869
chr1	5kb_46_1035_64170000_64395000	0.0165983401659834
chr1	5kb_33_527_65530000_65695000	9.999000099990002e-05
chr1	10kb_4_6_63210000_63240000	0.0285971402859714
chr1	5kb_38_702_61520000_61745000	0.0024997500249975
chr1	5kb_7_21_51680000_51710000	0.0004999500049995
chr1	5kb_2_1_226840000_226845000	0.0071992800719928
chr1	5kb_2_1_226860000_226865000	0.0004999500049995
chr1	5kb_2_1_226885000_226890000	0.0004999500049995
chr1	50kb_2_1_210100000_210150000	0.0136986301369863
chr1	10kb_8_28_207490000_207560000	9.999000099990002e-05
chr1	5kb_11_55_207910000_207960000	0.0487951204879512
chr1	10kb_3_3_208160000_209600000	0.0012998700129987
chr1	5kb_4_6_226560000_226575000	0.0335966403359664
chr1	10kb_2_1_212240000_212450000	0.010998900109989
chr1	10kb_11_55_211360000_211460000	0.0004999500049995
chr1	10kb_15_105_211690000_211830000	0.0405959404059594
chr1	10kb_59_1711_221650000_222240000	0.0484951504849515
chr1	10kb_1_0_222140000_222140000	0.0038996100389961
chr1	5kb_8_28_222850000_222895000	0.0463953604639536
chr1	5kb_6_15_223135000_223270000	9.999000099990002e-05
chr1	5kb_21_210_223890000_223990000	0.0007999200079992
chr1	5kb_21_210_214395000_214495000	0.0370962903709629
chr1	10kb_1_0_214810000_214810000	0.0003999600039996
chr1	10kb_5_10_215700000_215740000	0.0121987801219878
chr1	5kb_6_15_236140000_236165000	9.999000099990002e-05
chr1	10kb_11_55_233660000_233760000	0.0385961403859614
chr1	10kb_34_561_244070000_244480000	0.0007999200079992
chr1	10kb_56_1540_243550000_244110000	9.999000099990002e-05
chr1	10kb_4_6_243410000_243440000	0.0007999200079992
chr1	5kb_2_1_237760000_237765000	9.999000099990002e-05
chr1	5kb_7_21_240305000_240335000	0.0018998100189981
chr1	5kb_5_10_241700000_241720000	0.0361963803619638
chr1	5kb_3_3_185285000_185645000	0.0051994800519948
chr1	5kb_3_3_185330000_185380000	0.0090990900909909
chr1	10kb_5_10_185010000_185050000	0.0011998800119988
chr1	10kb_3_3_184710000_185130000	0.0220977902209779
chr1	5kb_9_36_184000000_184040000	0.0098990100989901
chr1	10kb_38_703_192750000_193140000	0.0093990600939906
chr1	5kb_2_1_193190000_193195000	0.0057994200579942
chr1	10kb_10_45_196510000_196600000	0.0400959904009599
chr1	10kb_17_136_198080000_198240000	0.0062993700629937
chr1	5kb_2_1_173785000_173790000	9.999000099990002e-05
chr1	5kb_8_28_174950000_174990000	0.0005999400059994
chr1	5kb_45_989_174715000_174945000	0.0183981601839816
chr1	10kb_35_595_182050000_182390000	0.0088991100889911
chr1	50kb_1_0_182950000_182950000	9.999000099990002e-05
chr1	5kb_13_78_183210000_183475000	0.0247975202479752
chr1	5kb_67_2206_183200000_183595000	0.0001999800019998
chr1	5kb_18_153_171490000_171575000	9.999000099990002e-05
chr1	5kb_8_28_171450000_171485000	9.999000099990002e-05
chr1	5kb_11_55_173445000_173495000	9.999000099990002e-05
chr1	5kb_4_6_172490000_172505000	9.999000099990002e-05
chr1	5kb_15_105_167855000_167925000	0.0348965103489651
chr1	5kb_8_28_167500000_167540000	0.0198980101989801
chr1	5kb_28_378_167535000_167675000	0.0394960503949605
chr1	5kb_8_28_247070000_247105000	0.00999900009999
chr1	5kb_10_45_247500000_247545000	0.0088991100889911
chr1	5kb_20_190_246320000_246425000	0.0007999200079992
chr1	5kb_16_120_246830000_246915000	0.0055994400559944
chr1	5kb_48_1126_244750000_244995000	0.0201979802019798
chr1	10kb_6_15_244500000_244610000	0.0036996300369963
chr1	5kb_27_351_245000000_245130000	9.999000099990002e-05
chr1	5kb_2_1_226190000_226195000	0.0035996400359964
chr1	5kb_48_1127_225650000_226185000	0.0480951904809519
chr1	5kb_58_1651_225670000_225965000	0.0057994200579942
chr1	10kb_47_1081_224650000_225110000	0.0008999100089991
chr1	50kb_2_1_224000000_224050000	0.004999500049995
chr1	5kb_52_1326_229400000_229685000	9.999000099990002e-05
chr1	5kb_3_3_229620000_229695000	0.0221977802219778
chr1	10kb_71_2485_227910000_228740000	0.0311968803119688
chr1	10kb_22_231_235360000_235570000	0.0285971402859714
chr1	5kb_6_15_234590000_234615000	0.0312968703129687
chr1	5kb_13_78_234620000_234745000	9.999000099990002e-05
chr1	10kb_13_78_234870000_234990000	0.0286971302869713
chr1	5kb_2_1_205260000_205265000	9.999000099990002e-05
chr1	5kb_6_15_204235000_204260000	0.0055994400559944
chr1	5kb_7_21_204265000_204295000	0.0008999100089991
chr1	5kb_3_3_204485000_204495000	0.026997300269973
chr1	5kb_8_28_204425000_204460000	0.0014998500149985
chr1	5kb_2_1_204375000_204380000	0.0001999800019998
chr1	5kb_2_1_204395000_204400000	0.011998800119988
chr1	5kb_4_6_205675000_205690000	9.999000099990002e-05
chr1	5kb_4_6_205460000_205475000	0.0011998800119988
chr1	5kb_5_10_205300000_205320000	0.0302969703029697
chr1	10kb_5_10_205410000_205450000	0.0018998100189981
chr1	5kb_2_1_206895000_206900000	9.999000099990002e-05
chr1	5kb_2_1_206860000_206865000	9.999000099990002e-05
chr1	5kb_8_28_206780000_206815000	0.0053994600539946
chr1	5kb_8_28_206820000_206855000	0.0007999200079992
chr1	10kb_21_210_202700000_202990000	0.0053994600539946
chr1	5kb_4_6_201600000_201615000	0.0383961603839616
chr1	10kb_17_136_201950000_202110000	0.0383961603839616
chr1	10kb_26_325_201450000_201790000	0.0001999800019998
chr1	5kb_9_36_201100000_201140000	0.0356964303569643
chr1	5kb_2_1_161190000_161275000	9.999000099990002e-05
chr1	5kb_1_0_161135000_161135000	0.0004999500049995
chr1	10kb_19_171_54230000_54440000	0.0011998800119988
chr1	10kb_6_15_54640000_54890000	0.0495950404959504
chr1	10kb_66_2139_52500000_53240000	0.0458954104589541
chr1	10kb_36_630_62600000_62990000	0.0001999800019998
chr1	5kb_55_1477_40500000_40810000	9.999000099990002e-05
chr1	5kb_45_990_41705000_41925000	0.0188981101889811
chr1	10kb_25_300_45780000_46030000	9.999000099990002e-05
chr1	10kb_51_1275_44550000_45110000	0.0136986301369863
chr1	10kb_12_66_44650000_45220000	0.0207979202079792
chr1	5kb_10_45_44100000_44145000	0.0135986401359864
chr1	5kb_9_36_156710000_156750000	9.999000099990002e-05
chr1	5kb_12_66_156650000_156705000	9.999000099990002e-05
chr1	5kb_7_21_156545000_156575000	0.0001999800019998
chr1	5kb_5_10_156625000_156645000	9.999000099990002e-05
chr1	10kb_45_990_155850000_156290000	9.999000099990002e-05
chr1	5kb_2_1_156420000_156425000	0.0041995800419958
chr1	5kb_2_1_155440000_155445000	0.0311968803119688
chr1	5kb_17_136_155215000_155295000	0.004999500049995
chr1	5kb_11_55_155160000_155210000	0.0191980801919808
chr1	10kb_38_703_27670000_28040000	0.0037996200379962
chr1	5kb_6_15_27320000_27355000	9.999000099990002e-05
chr1	10kb_64_2015_26700000_27410000	9.999000099990002e-05
chr1	10kb_23_253_26150000_26370000	0.0027997200279972
chr1	10kb_32_496_26380000_26690000	0.0058994100589941
chr1	10kb_61_1830_31500000_32190000	0.001999800019998
chr1	10kb_17_136_32480000_32640000	0.0314968503149685
chr1	10kb_20_190_32650000_32840000	0.0006999300069993
chr1	10kb_49_1176_29000000_29490000	0.0006999300069993
chr1	10kb_49_1176_28500000_28990000	0.0048995100489951
chr1	10kb_1_0_28970000_28970000	0.0118988101189881
chr1	10kb_22_231_33350000_33570000	0.0305969403059694
chr1	5kb_27_351_33130000_33260000	9.999000099990002e-05
chr1	5kb_11_55_33075000_33125000	0.0111988801119888
chr1	10kb_27_351_36000000_36260000	0.0002999700029997
chr1	10kb_26_325_35620000_35870000	0.0001999800019998
chr1	10kb_97_4656_38250000_39440000	0.0132986701329867
chr1	10kb_30_435_39450000_39740000	9.999000099990002e-05
chr1	5kb_22_231_36550000_36655000	0.002999700029997
chr1	5kb_23_253_36660000_36770000	0.0118988101189881
chr1	5kb_5_10_36925000_36945000	0.0384961503849615
chr1	5kb_12_66_36835000_36890000	9.999000099990002e-05
chr1	5kb_81_3231_12350000_12795000	9.999000099990002e-05
chr1	5kb_12_66_12000000_12055000	9.999000099990002e-05
chr1	5kb_18_153_12060000_12145000	9.999000099990002e-05
chr1	10kb_109_5882_14510000_15790000	0.0273972602739726
chr1	5kb_2_1_16480000_16485000	0.0181981801819818
chr1	10kb_23_253_10270000_10490000	0.0496950304969503
chr1	10kb_17_136_9940000_10100000	0.0390960903909609
chr1	5kb_4_6_11920000_11965000	0.0397960203979602
chr1	5kb_2_1_11750000_11755000	0.007999200079992
chr1	5kb_2_1_9740000_9745000	0.000999900009999
chr1	5kb_6_15_8950000_8975000	0.0026997300269973
chr1	5kb_2_1_8020000_8025000	0.0495950404959504
chr1	10kb_53_1378_8420000_8940000	9.999000099990002e-05
chr1	5kb_11_55_6240000_6290000	0.0492950704929507
chr1	50kb_1_0_550000_550000	0.0001999800019998
chr1	10kb_25_300_1310000_1610000	0.0314968503149685
chr1	5kb_7_21_17730000_17760000	0.0025997400259974
chr1	5kb_9_36_17765000_17805000	9.999000099990002e-05
chr1	5kb_16_120_16500000_16575000	0.042995700429957
chr1	5kb_27_351_19265000_19395000	0.0024997500249975
chr1	5kb_70_2411_21550000_21945000	9.999000099990002e-05
chr1	10kb_71_2485_21950000_22740000	0.0008999100089991
chr1	10kb_22_231_112920000_113240000	0.0006999300069993
chr1	10kb_35_595_113250000_113590000	0.0086991300869913
chr1	5kb_23_253_114520000_114630000	0.0001999800019998
chr1	10kb_10_45_115210000_115300000	0.0112988701129887
chr1	5kb_3_3_111670000_111680000	0.0158984101589841
chr1	10kb_24_276_110310000_110540000	0.0005999400059994
chr1	5kb_2_1_93625000_93630000	0.0061993800619938
chr1	5kb_3_3_116180000_116190000	0.0417958204179582
chr1	5kb_3_3_117160000_117170000	0.0116988301169883
chr1	5kb_6_15_116915000_116940000	9.999000099990002e-05
chr1	5kb_24_276_119790000_119910000	0.0134986501349865
chr1	5kb_6_15_120270000_120295000	0.0042995700429957
chr1	5kb_5_10_157085000_157105000	0.0160983901609839
chr1	10kb_5_10_157210000_157250000	0.0098990100989901
chr1	5kb_3_3_160385000_160395000	0.0204979502049795
chr1	5kb_3_3_160370000_160380000	0.0054994500549945
chr1	5kb_8_28_160175000_160220000	9.999000099990002e-05
chr1	5kb_2_1_161730000_161735000	0.014998500149985
chr1	5kb_1_0_154945000_154945000	0.0060993900609939
chr1	5kb_2_1_154975000_154980000	0.0294970502949705
chr1	5kb_4_6_154580000_154595000	0.0006999300069993
chr1	5kb_1_0_154540000_154540000	0.013998600139986
chr1	5kb_3_3_154905000_154915000	9.999000099990002e-05
chr1	5kb_2_1_153950000_153955000	0.0004999500049995
chr1	5kb_1_0_153945000_153945000	0.0001999800019998
chr1	5kb_2_1_153935000_153940000	0.0143985601439856
chr1	5kb_5_10_153875000_153895000	0.004999500049995
chr1	5kb_6_15_153845000_153870000	0.0038996100389961
chr1	5kb_6_15_153815000_153840000	0.0475952404759524
chr1	5kb_5_10_153770000_153790000	0.0003999600039996
chr1	5kb_4_6_153750000_153765000	0.0225977402259774
chr1	5kb_5_10_153575000_153595000	9.999000099990002e-05
chr1	5kb_3_3_153630000_153640000	0.0281971802819718
chr1	5kb_2_1_153710000_153715000	0.0013998600139986
chr1	5kb_16_120_151885000_151970000	9.999000099990002e-05
chr1	5kb_7_21_151850000_151880000	0.0027997200279972
chr1	5kb_8_28_151450000_151485000	0.0306969303069693
chr1	5kb_15_105_150960000_151040000	0.0003999600039996
chr1	5kb_7_21_150535000_150575000	0.0001999800019998
chr1	5kb_4_6_150930000_150945000	0.0001999800019998
chr1	5kb_19_171_150560000_150660000	0.0018998100189981
chr1	5kb_5_10_150200000_150220000	9.999000099990002e-05
chr1	5kb_8_28_150225000_150260000	0.0003999600039996
chr1	5kb_6_15_150265000_150290000	0.0304969503049695
chr1	5kb_3_3_150335000_150345000	0.0001999800019998
chr1	10kb_8_28_146640000_146720000	0.0227977202279772
chr1	5kb_5_10_147070000_147090000	0.0377962203779622
chr1	5kb_3_3_154370000_154380000	0.0055994400559944
chr1	5kb_5_10_154170000_154190000	0.0461953804619538
chr1	5kb_2_1_25045000_25050000	0.0042995700429957
chr1	10kb_4_6_94350000_94380000	9.999000099990002e-05
chr1	10kb_3_3_94320000_94340000	0.037996200379962
chr1	10kb_10_45_93200000_93290000	0.0173982601739826
chr1	5kb_34_561_91420000_91595000	0.002999700029997
chr1	5kb_45_990_109750000_109995000	0.0011998800119988
chr1	5kb_47_1081_95290000_95520000	0.0053994600539946
chr1	10kb_29_406_100580000_100910000	0.0102989701029897
chr1	10kb_23_253_100280000_100550000	0.0003999600039996
chr1	5kb_7_21_108110000_108140000	9.999000099990002e-05
chr1	5kb_9_36_109100000_109145000	0.0115988401159884
chr1	5kb_2_1_109240000_109245000	9.999000099990002e-05
chr1	10kb_10_45_107590000_107680000	0.0107989201079892
chr1	5kb_3_3_101195000_101205000	0.0488951104889511
chr1	10kb_8_28_101360000_101460000	0.0002999700029997
chr1	5kb_1_0_89395000_89395000	0.0446955304469553
chr1	5kb_1_0_89150000_89150000	0.0034996500349965
chr1	5kb_3_3_89455000_89465000	0.0048995100489951
chr1	10kb_29_406_87500000_87850000	0.0286971302869713
chr1	5kb_4_6_85660000_85690000	0.0050994900509949
chr1	5kb_2_1_85735000_85740000	0.0106989301069893
chr1	5kb_21_210_86050000_86155000	0.0058994100589941
chr1	5kb_52_1324_85750000_86045000	9.999000099990002e-05
chr1	5kb_3_3_87250000_87260000	0.0085991400859914
chr1	5kb_3_3_87160000_87170000	9.999000099990002e-05
chr1	10kb_9_36_82260000_82340000	0.001999800019998
chr1	10kb_8_28_81770000_81840000	0.0080991900809919
chr1	10kb_29_406_84940000_85230000	0.0378962103789621
chr1	5kb_9_36_67390000_67435000	0.0001999800019998
chr1	5kb_5_10_67210000_67230000	0.0343965603439656
chr1	5kb_2_1_68285000_68295000	0.0473952604739526
chr1	5kb_4_6_68135000_68150000	9.999000099990002e-05
chr1	5kb_5_10_70670000_70690000	9.999000099990002e-05
chr1	5kb_5_10_70695000_70715000	0.0287971202879712
chr1	5kb_4_6_70865000_70885000	0.0198980101989801
chr1	5kb_2_1_78425000_78430000	0.0004999500049995
chr1	5kb_2_1_78470000_78475000	0.0034996500349965
chr1	10kb_3_3_72720000_72740000	9.999000099990002e-05
chr1	10kb_105_5456_59160000_60340000	0.0301969803019698
chr1	5kb_3_3_59420000_59475000	0.0076992300769923
chr1	10kb_35_595_57880000_58240000	0.0043995600439956
chr1	10kb_112_6216_56050000_57240000	0.0118988101189881
chr1	5kb_32_496_64240000_64395000	0.0151984801519848
chr1	5kb_32_496_65530000_65695000	9.999000099990002e-05
chr1	5kb_7_21_63140000_63170000	0.0254974502549745
chr1	5kb_37_666_61520000_61745000	0.0023997600239976
chr1	5kb_3_3_51700000_51710000	0.0001999800019998
chr1	10kb_27_351_48720000_48980000	0.0296970302969703
chr1	5kb_2_1_207075000_207080000	0.0040995900409959
chr1	5kb_10_45_210100000_210145000	0.0118988101189881
chr1	5kb_2_1_209970000_209975000	0.042995700429957
chr1	10kb_4_6_207490000_207520000	9.999000099990002e-05
chr1	10kb_2_1_209550000_209600000	0.0011998800119988
chr1	5kb_2_1_226570000_226575000	0.0092990700929907
chr1	5kb_2_1_212450000_212455000	0.0037996200379962
chr1	5kb_20_190_211360000_211460000	0.0003999600039996
chr1	5kb_18_153_211750000_211835000	0.0147985201479852
chr1	5kb_11_55_220395000_220445000	0.0222977702229777
